"BehaviorSpace results (NetLogo 6.2.2)"
"Model for Parameterization.nlogo"
"Parameterize max turn angle"
"06/11/2024 14:08:18:285 -0400"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"0","300","0","300"
"[run number]","Detect-Dist-Food","see-wind-arrows","pen","Size-Bird","TotalTimeSpentZigZagging","Length-Odor-Trails","ZigZagAngle","Sep-Vision-Interdependent","TimeUpWind","TimeZigZagging","N-Birds","JitterOdor","Step","minimum-separation","Detection-Distance","weight-flock-crosswind","communicate","Olfaction-Threshold","Seed","max-separate-turn","max-align-cohere-turn","[step]","((count turtles with [did-find-food = 1]) / N-Birds) * 100"
"661","5","false","false","5","60","200","45","false","15","5","50","0","1","6","50","0.95","false","1","42","1","1","500","22"
"672","5","false","false","5","60","200","45","false","15","5","50","0","1","6","50","0.95","false","1","42","2","40","500","66"
"675","5","false","false","5","60","200","45","false","15","5","50","0","1","6","50","0.95","false","1","43","0.5","20","500","62"
"674","5","false","false","5","60","200","45","false","15","5","50","0","1","6","50","0.95","false","1","43","0.5","10","500","57.99999999999999"
"678","5","false","false","5","60","200","45","false","15","5","50","0","1","6","50","0.95","false","1","43","1","10","500","56.00000000000001"
"680","5","false","false","5","60","200","45","false","15","5","50","0","1","6","50","0.95","false","1","43","1","40","445","100"
"684","5","false","false","5","60","200","45","false","15","5","50","0","1","6","50","0.95","false","1","43","1.5","40","472","100"
"666","5","false","false","5","60","200","45","false","15","5","50","0","1","6","50","0.95","false","1","42","1.5","10","500","46"
"670","5","false","false","5","60","200","45","false","15","5","50","0","1","6","50","0.95","false","1","42","2","10","500","48"
"688","5","false","false","5","60","200","45","false","15","5","50","0","1","6","50","0.95","false","1","43","2","40","461","100"
"683","5","false","false","5","60","200","45","false","15","5","50","0","1","6","50","0.95","false","1","43","1.5","20","500","57.99999999999999"
"673","5","false","false","5","60","200","45","false","15","5","50","0","1","6","50","0.95","false","1","43","0.5","1","500","42"
"679","5","false","false","5","60","200","45","false","15","5","50","0","1","6","50","0.95","false","1","43","1","20","500","57.99999999999999"
"687","5","false","false","5","60","200","45","false","15","5","50","0","1","6","50","0.95","false","1","43","2","20","472","100"
"669","5","false","false","5","60","200","45","false","15","5","50","0","1","6","50","0.95","false","1","42","2","1","500","12"
"686","5","false","false","5","60","200","45","false","15","5","50","0","1","6","50","0.95","false","1","43","2","10","500","57.99999999999999"
"665","5","false","false","5","60","200","45","false","15","5","50","0","1","6","50","0.95","false","1","42","1.5","1","500","26"
"671","5","false","false","5","60","200","45","false","15","5","50","0","1","6","50","0.95","false","1","42","2","20","500","48"
"682","5","false","false","5","60","200","45","false","15","5","50","0","1","6","50","0.95","false","1","43","1.5","10","500","60"
"677","5","false","false","5","60","200","45","false","15","5","50","0","1","6","50","0.95","false","1","43","1","1","500","36"
"681","5","false","false","5","60","200","45","false","15","5","50","0","1","6","50","0.95","false","1","43","1.5","1","500","36"
"700","5","false","false","5","60","200","45","false","15","5","50","0","1","6","50","0.95","false","1","44","1.5","40","500","72"
"685","5","false","false","5","60","200","45","false","15","5","50","0","1","6","50","0.95","false","1","43","2","1","500","42"
"689","5","false","false","5","60","200","45","false","15","5","50","0","1","6","50","0.95","false","1","44","0.5","1","500","12"
"692","5","false","false","5","60","200","45","false","15","5","50","0","1","6","50","0.95","false","1","44","0.5","40","500","28.000000000000004"
"690","5","false","false","5","60","200","45","false","15","5","50","0","1","6","50","0.95","false","1","44","0.5","10","500","28.000000000000004"
"708","5","false","false","5","60","200","45","false","15","5","50","0","1","6","50","0.95","false","1","45","0.5","40","500","88"
"712","5","false","false","5","60","200","45","false","15","5","50","0","1","6","50","0.95","false","1","45","1","40","500","96"
"691","5","false","false","5","60","200","45","false","15","5","50","0","1","6","50","0.95","false","1","44","0.5","20","500","28.000000000000004"
"707","5","false","false","5","60","200","45","false","15","5","50","0","1","6","50","0.95","false","1","45","0.5","20","500","74"
"698","5","false","false","5","60","200","45","false","15","5","50","0","1","6","50","0.95","false","1","44","1.5","10","500","44"
"703","5","false","false","5","60","200","45","false","15","5","50","0","1","6","50","0.95","false","1","44","2","20","500","64"
"699","5","false","false","5","60","200","45","false","15","5","50","0","1","6","50","0.95","false","1","44","1.5","20","500","42"
"695","5","false","false","5","60","200","45","false","15","5","50","0","1","6","50","0.95","false","1","44","1","20","500","34"
"710","5","false","false","5","60","200","45","false","15","5","50","0","1","6","50","0.95","false","1","45","1","10","500","78"
"716","5","false","false","5","60","200","45","false","15","5","50","0","1","6","50","0.95","false","1","45","1.5","40","500","92"
"706","5","false","false","5","60","200","45","false","15","5","50","0","1","6","50","0.95","false","1","45","0.5","10","500","56.00000000000001"
"696","5","false","false","5","60","200","45","false","15","5","50","0","1","6","50","0.95","false","1","44","1","40","500","36"
"719","5","false","false","5","60","200","45","false","15","5","50","0","1","6","50","0.95","false","1","45","2","20","500","96"
"704","5","false","false","5","60","200","45","false","15","5","50","0","1","6","50","0.95","false","1","44","2","40","500","72"
"709","5","false","false","5","60","200","45","false","15","5","50","0","1","6","50","0.95","false","1","45","1","1","500","40"
"714","5","false","false","5","60","200","45","false","15","5","50","0","1","6","50","0.95","false","1","45","1.5","10","500","80"
"711","5","false","false","5","60","200","45","false","15","5","50","0","1","6","50","0.95","false","1","45","1","20","500","57.99999999999999"
"693","5","false","false","5","60","200","45","false","15","5","50","0","1","6","50","0.95","false","1","44","1","1","500","14.000000000000002"
"715","5","false","false","5","60","200","45","false","15","5","50","0","1","6","50","0.95","false","1","45","1.5","20","500","78"
"720","5","false","false","5","60","200","45","false","15","5","50","0","1","6","50","0.95","false","1","45","2","40","500","90"
"705","5","false","false","5","60","200","45","false","15","5","50","0","1","6","50","0.95","false","1","45","0.5","1","500","36"
"718","5","false","false","5","60","200","45","false","15","5","50","0","1","6","50","0.95","false","1","45","2","10","500","68"
"694","5","false","false","5","60","200","45","false","15","5","50","0","1","6","50","0.95","false","1","44","1","10","500","8"
"713","5","false","false","5","60","200","45","false","15","5","50","0","1","6","50","0.95","false","1","45","1.5","1","500","54"
"728","5","false","false","5","60","200","45","false","15","5","50","0","1","6","50","0.95","false","1","46","1","40","462","100"
"701","5","false","false","5","60","200","45","false","15","5","50","0","1","6","50","0.95","false","1","44","2","1","500","28.000000000000004"
"702","5","false","false","5","60","200","45","false","15","5","50","0","1","6","50","0.95","false","1","44","2","10","500","32"
"727","5","false","false","5","60","200","45","false","15","5","50","0","1","6","50","0.95","false","1","46","1","20","470","100"
"732","5","false","false","5","60","200","45","false","15","5","50","0","1","6","50","0.95","false","1","46","1.5","40","468","100"
"731","5","false","false","5","60","200","45","false","15","5","50","0","1","6","50","0.95","false","1","46","1.5","20","431","100"
"717","5","false","false","5","60","200","45","false","15","5","50","0","1","6","50","0.95","false","1","45","2","1","500","46"
"722","5","false","false","5","60","200","45","false","15","5","50","0","1","6","50","0.95","false","1","46","0.5","10","500","68"
"724","5","false","false","5","60","200","45","false","15","5","50","0","1","6","50","0.95","false","1","46","0.5","40","500","72"
"697","5","false","false","5","60","200","45","false","15","5","50","0","1","6","50","0.95","false","1","44","1.5","1","500","18"
"726","5","false","false","5","60","200","45","false","15","5","50","0","1","6","50","0.95","false","1","46","1","10","500","84"
"735","5","false","false","5","60","200","45","false","15","5","50","0","1","6","50","0.95","false","1","46","2","20","459","100"
"723","5","false","false","5","60","200","45","false","15","5","50","0","1","6","50","0.95","false","1","46","0.5","20","500","68"
"736","5","false","false","5","60","200","45","false","15","5","50","0","1","6","50","0.95","false","1","46","2","40","467","100"
"730","5","false","false","5","60","200","45","false","15","5","50","0","1","6","50","0.95","false","1","46","1.5","10","500","80"
"734","5","false","false","5","60","200","45","false","15","5","50","0","1","6","50","0.95","false","1","46","2","10","494","100"
"721","5","false","false","5","60","200","45","false","15","5","50","0","1","6","50","0.95","false","1","46","0.5","1","500","44"
"725","5","false","false","5","60","200","45","false","15","5","50","0","1","6","50","0.95","false","1","46","1","1","500","48"
"748","5","false","false","5","60","200","45","false","15","5","50","0","1","6","50","0.95","false","1","47","1.5","40","500","92"
"739","5","false","false","5","60","200","45","false","15","5","50","0","1","6","50","0.95","false","1","47","0.5","20","500","52"
"729","5","false","false","5","60","200","45","false","15","5","50","0","1","6","50","0.95","false","1","46","1.5","1","500","50"
"756","5","false","false","5","60","200","45","false","15","5","50","0","1","6","50","0.95","false","1","48","0.5","40","500","86"
"744","5","false","false","5","60","200","45","false","15","5","50","0","1","6","50","0.95","false","1","47","1","40","500","60"
"740","5","false","false","5","60","200","45","false","15","5","50","0","1","6","50","0.95","false","1","47","0.5","40","500","54"
"755","5","false","false","5","60","200","45","false","15","5","50","0","1","6","50","0.95","false","1","48","0.5","20","500","76"
"752","5","false","false","5","60","200","45","false","15","5","50","0","1","6","50","0.95","false","1","47","2","40","500","82"
"737","5","false","false","5","60","200","45","false","15","5","50","0","1","6","50","0.95","false","1","47","0.5","1","500","46"
"742","5","false","false","5","60","200","45","false","15","5","50","0","1","6","50","0.95","false","1","47","1","10","500","56.00000000000001"
"733","5","false","false","5","60","200","45","false","15","5","50","0","1","6","50","0.95","false","1","46","2","1","500","48"
"754","5","false","false","5","60","200","45","false","15","5","50","0","1","6","50","0.95","false","1","48","0.5","10","500","76"
"747","5","false","false","5","60","200","45","false","15","5","50","0","1","6","50","0.95","false","1","47","1.5","20","500","62"
"759","5","false","false","5","60","200","45","false","15","5","50","0","1","6","50","0.95","false","1","48","1","20","500","86"
"764","5","false","false","5","60","200","45","false","15","5","50","0","1","6","50","0.95","false","1","48","1.5","40","500","94"
"741","5","false","false","5","60","200","45","false","15","5","50","0","1","6","50","0.95","false","1","47","1","1","500","54"
"760","5","false","false","5","60","200","45","false","15","5","50","0","1","6","50","0.95","false","1","48","1","40","500","82"
