"BehaviorSpace results (NetLogo 6.2.2)"
"Model for Parameterization.nlogo"
"Parameterize Vision and Separation"
"06/11/2024 14:24:42:098 -0400"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"0","300","0","300"
"[run number]","Detect-Dist-Food","see-wind-arrows","pen","Size-Bird","Length-Odor-Trails","N-Birds","Step","Sep-Vision-Interdependent","JitterOdor","Sep-in-crosswind","ZigZagAngle","TimeUpWind","TimeZigZagging","TotalTimeSpentZigZagging","weight-flock-crosswind","communicate","max-separate-turn","max-align-cohere-turn","Olfaction-Threshold","Seed","minimum-separation","Detection-Distance","[step]","((count turtles with [did-find-food = 1]) / N-Birds) * 100"
"3894","5","false","false","5","200","50","1","false","0","false","45","15","5","60","0.95","true","2","40","40","12","2","40","480","100"
"3916","5","false","false","5","200","50","1","false","0","false","45","15","5","60","0.95","true","2","40","40","12","7","10","500","32"
"3912","5","false","false","5","200","50","1","false","0","false","45","15","5","60","0.95","true","2","40","40","12","6","20","500","78"
"3725","5","false","false","5","200","50","1","false","0","false","45","15","5","60","0.95","true","2","40","40","7","3","50","500","0"
"3908","5","false","false","5","200","50","1","false","0","false","45","15","5","60","0.95","true","2","40","40","12","5","30","379","100"
"3921","5","false","false","5","200","50","1","false","0","false","45","15","5","60","0.95","true","2","40","40","13","1","10","500","98"
"3899","5","false","false","5","200","50","1","false","0","false","45","15","5","60","0.95","true","2","40","40","12","3","40","376","100"
"3917","5","false","false","5","200","50","1","false","0","false","45","15","5","60","0.95","true","2","40","40","12","7","20","500","54"
"3926","5","false","false","5","200","50","1","false","0","false","45","15","5","60","0.95","true","2","40","40","13","2","10","351","100"
"3835","5","false","false","5","200","50","1","false","0","false","45","15","5","60","0.95","true","2","40","40","10","4","50","384","100"
"3840","5","false","false","5","200","50","1","false","0","false","45","15","5","60","0.95","true","2","40","40","10","5","50","334","100"
"3913","5","false","false","5","200","50","1","false","0","false","45","15","5","60","0.95","true","2","40","40","12","6","30","410","100"
"3927","5","false","false","5","200","50","1","false","0","false","45","15","5","60","0.95","true","2","40","40","13","2","20","356","100"
"3903","5","false","false","5","200","50","1","false","0","false","45","15","5","60","0.95","true","2","40","40","12","4","30","500","34"
"3931","5","false","false","5","200","50","1","false","0","false","45","15","5","60","0.95","true","2","40","40","13","3","10","500","94"
"3918","5","false","false","5","200","50","1","false","0","false","45","15","5","60","0.95","true","2","40","40","12","7","30","419","100"
"3922","5","false","false","5","200","50","1","false","0","false","45","15","5","60","0.95","true","2","40","40","13","1","20","500","0"
"3932","5","false","false","5","200","50","1","false","0","false","45","15","5","60","0.95","true","2","40","40","13","3","20","334","100"
"3864","5","false","false","5","200","50","1","false","0","false","45","15","5","60","0.95","true","2","40","40","11","3","40","500","0"
"3936","5","false","false","5","200","50","1","false","0","false","45","15","5","60","0.95","true","2","40","40","13","4","10","500","57.99999999999999"
"3937","5","false","false","5","200","50","1","false","0","false","45","15","5","60","0.95","true","2","40","40","13","4","20","357","100"
"3889","5","false","false","5","200","50","1","false","0","false","45","15","5","60","0.95","true","2","40","40","12","1","40","500","0"
"3941","5","false","false","5","200","50","1","false","0","false","45","15","5","60","0.95","true","2","40","40","13","5","10","500","60"
"3933","5","false","false","5","200","50","1","false","0","false","45","15","5","60","0.95","true","2","40","40","13","3","30","345","100"
"3909","5","false","false","5","200","50","1","false","0","false","45","15","5","60","0.95","true","2","40","40","12","5","40","500","98"
"3914","5","false","false","5","200","50","1","false","0","false","45","15","5","60","0.95","true","2","40","40","12","6","40","500","98"
"3942","5","false","false","5","200","50","1","false","0","false","45","15","5","60","0.95","true","2","40","40","13","5","20","354","100"
"3870","5","false","false","5","200","50","1","false","0","false","45","15","5","60","0.95","true","2","40","40","11","4","50","415","100"
"3923","5","false","false","5","200","50","1","false","0","false","45","15","5","60","0.95","true","2","40","40","13","1","30","500","0"
"3946","5","false","false","5","200","50","1","false","0","false","45","15","5","60","0.95","true","2","40","40","13","6","10","500","40"
"3938","5","false","false","5","200","50","1","false","0","false","45","15","5","60","0.95","true","2","40","40","13","4","30","361","100"
"3875","5","false","false","5","200","50","1","false","0","false","45","15","5","60","0.95","true","2","40","40","11","5","50","369","100"
"3919","5","false","false","5","200","50","1","false","0","false","45","15","5","60","0.95","true","2","40","40","12","7","40","394","100"
"3850","5","false","false","5","200","50","1","false","0","false","45","15","5","60","0.95","true","2","40","40","10","7","50","414","100"
"3934","5","false","false","5","200","50","1","false","0","false","45","15","5","60","0.95","true","2","40","40","13","3","40","356","100"
"3928","5","false","false","5","200","50","1","false","0","false","45","15","5","60","0.95","true","2","40","40","13","2","30","500","0"
"3943","5","false","false","5","200","50","1","false","0","false","45","15","5","60","0.95","true","2","40","40","13","5","30","355","100"
"3880","5","false","false","5","200","50","1","false","0","false","45","15","5","60","0.95","true","2","40","40","11","6","50","403","100"
"3951","5","false","false","5","200","50","1","false","0","false","45","15","5","60","0.95","true","2","40","40","13","7","10","500","44"
"3947","5","false","false","5","200","50","1","false","0","false","45","15","5","60","0.95","true","2","40","40","13","6","20","500","54"
"3952","5","false","false","5","200","50","1","false","0","false","45","15","5","60","0.95","true","2","40","40","13","7","20","500","64"
"3956","5","false","false","5","200","50","1","false","0","false","45","15","5","60","0.95","true","2","40","40","14","1","10","500","0"
"3895","5","false","false","5","200","50","1","false","0","false","45","15","5","60","0.95","true","2","40","40","12","2","50","496","100"
"3948","5","false","false","5","200","50","1","false","0","false","45","15","5","60","0.95","true","2","40","40","13","6","30","461","100"
"3939","5","false","false","5","200","50","1","false","0","false","45","15","5","60","0.95","true","2","40","40","13","4","40","333","100"
"3961","5","false","false","5","200","50","1","false","0","false","45","15","5","60","0.95","true","2","40","40","14","2","10","500","0"
"3962","5","false","false","5","200","50","1","false","0","false","45","15","5","60","0.95","true","2","40","40","14","2","20","348","100"
"3944","5","false","false","5","200","50","1","false","0","false","45","15","5","60","0.95","true","2","40","40","13","5","40","331","100"
"3953","5","false","false","5","200","50","1","false","0","false","45","15","5","60","0.95","true","2","40","40","13","7","30","411","100"
"3958","5","false","false","5","200","50","1","false","0","false","45","15","5","60","0.95","true","2","40","40","14","1","30","356","100"
"3966","5","false","false","5","200","50","1","false","0","false","45","15","5","60","0.95","true","2","40","40","14","3","10","500","30"
"3957","5","false","false","5","200","50","1","false","0","false","45","15","5","60","0.95","true","2","40","40","14","1","20","500","0"
"3967","5","false","false","5","200","50","1","false","0","false","45","15","5","60","0.95","true","2","40","40","14","3","20","371","100"
"3924","5","false","false","5","200","50","1","false","0","false","45","15","5","60","0.95","true","2","40","40","13","1","40","500","0"
"3971","5","false","false","5","200","50","1","false","0","false","45","15","5","60","0.95","true","2","40","40","14","4","10","500","60"
"3930","5","false","false","5","200","50","1","false","0","false","45","15","5","60","0.95","true","2","40","40","13","2","50","500","0"
"3968","5","false","false","5","200","50","1","false","0","false","45","15","5","60","0.95","true","2","40","40","14","3","30","377","100"
"3972","5","false","false","5","200","50","1","false","0","false","45","15","5","60","0.95","true","2","40","40","14","4","20","500","66"
"3976","5","false","false","5","200","50","1","false","0","false","45","15","5","60","0.95","true","2","40","40","14","5","10","500","42"
"3959","5","false","false","5","200","50","1","false","0","false","45","15","5","60","0.95","true","2","40","40","14","1","40","356","100"
"3885","5","false","false","5","200","50","1","false","0","false","45","15","5","60","0.95","true","2","40","40","11","7","50","403","100"
"3973","5","false","false","5","200","50","1","false","0","false","45","15","5","60","0.95","true","2","40","40","14","4","30","364","100"
"3949","5","false","false","5","200","50","1","false","0","false","45","15","5","60","0.95","true","2","40","40","13","6","40","382","100"
"3905","5","false","false","5","200","50","1","false","0","false","45","15","5","60","0.95","true","2","40","40","12","4","50","365","100"
"3910","5","false","false","5","200","50","1","false","0","false","45","15","5","60","0.95","true","2","40","40","12","5","50","500","98"
"3929","5","false","false","5","200","50","1","false","0","false","45","15","5","60","0.95","true","2","40","40","13","2","40","500","0"
"3981","5","false","false","5","200","50","1","false","0","false","45","15","5","60","0.95","true","2","40","40","14","6","10","500","32"
"3977","5","false","false","5","200","50","1","false","0","false","45","15","5","60","0.95","true","2","40","40","14","5","20","500","40"
"3954","5","false","false","5","200","50","1","false","0","false","45","15","5","60","0.95","true","2","40","40","13","7","40","383","100"
"3978","5","false","false","5","200","50","1","false","0","false","45","15","5","60","0.95","true","2","40","40","14","5","30","500","74"
"3969","5","false","false","5","200","50","1","false","0","false","45","15","5","60","0.95","true","2","40","40","14","3","40","360","100"
"3986","5","false","false","5","200","50","1","false","0","false","45","15","5","60","0.95","true","2","40","40","14","7","10","500","38"
"3982","5","false","false","5","200","50","1","false","0","false","45","15","5","60","0.95","true","2","40","40","14","6","20","500","48"
"3963","5","false","false","5","200","50","1","false","0","false","45","15","5","60","0.95","true","2","40","40","14","2","30","500","0"
"3991","5","false","false","5","200","50","1","false","0","false","45","15","5","60","0.95","true","2","40","40","15","1","10","362","100"
"3974","5","false","false","5","200","50","1","false","0","false","45","15","5","60","0.95","true","2","40","40","14","4","40","357","100"
"3935","5","false","false","5","200","50","1","false","0","false","45","15","5","60","0.95","true","2","40","40","13","3","50","356","100"
