BehaviorSpace results (NetLogo 6.2.2),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Model for Pub_v14_Cleaning.nlogo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fig 4_Wandering Albatross,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
04/03/2025 09:38:01:924 -0400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
min-pxcor,max-pxcor,min-pycor,max-pycor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,450,0,800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[run number],pen,see-wind-arrows,Patch-Scaler,Tick-Scaler,Total-Model-Time-In-Seconds,Size-Of-Food-Source-In-Meters,Total-Time-Spent-Trying-To-Relocate-Odor-Before-Give-Up-Seconds,Starting-Distance-From-Plume-Width-Meters,Starting-Distance-From-Plume-Length-Meters,weight-flocking,Time-Per-Turn,max-turning-radius-degrees-per-second,max-align-cohere-turn-degrees-per-second,max-separate-turn-degrees-per-second,Eddy-Diffusivity,Rate-Of-Puff-Radius-Increase,Odor-Source-Release-Rate,zig-zag-heading-offset,Denominator-For-Relationship-Between-DR-and-MinSep,Species1,S1-Dist-Food-Meters,S1-Olfaction,S1-DR,Species2,S2-Dist-Food-Meters,S2-DR,S2-Olfaction,S1-Body-Length-Meters,S1-Flight-Speed-MpS,S2-Flight-Speed-MpS,S2-Body-Length-Meters,N-Species1,Strategy,Seed,[step],(count turtles with [did-find-food = 1]),(allfoundodor),(count turtles),(count turtles with [did-find-food = 1 and species = 1]),(count turtles with [did-find-food = 1 and species = 2]),N-Species2
2757,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0.8,10,50,50,1,-1,0.001,5,40,8,Set Manual,50,high,20,Set Manual,50,200,none,1.2,15,15,1.2,3,Olfaction Only,157,741,1,2,1,1,0,47
2760,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0.8,10,50,50,1,-1,0.001,5,40,8,Set Manual,50,high,20,Set Manual,50,200,none,1.2,15,15,1.2,3,Olfaction Only,160,791,1,2,1,1,0,47
2758,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0.8,10,50,50,1,-1,0.001,5,40,8,Set Manual,50,high,20,Set Manual,50,200,none,1.2,15,15,1.2,3,Olfaction Only,158,849,0,1,0,0,0,47
2764,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0.8,10,50,50,1,-1,0.001,5,40,8,Set Manual,50,high,20,Set Manual,50,200,none,1.2,15,15,1.2,3,Olfaction Only,164,356,0,0,0,0,0,47
2756,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0.8,10,50,50,1,-1,0.001,5,40,8,Set Manual,50,high,20,Set Manual,50,200,none,1.2,15,15,1.2,3,Olfaction Only,156,867,0,2,0,0,0,47
2763,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0.8,10,50,50,1,-1,0.001,5,40,8,Set Manual,50,high,20,Set Manual,50,200,none,1.2,15,15,1.2,3,Olfaction Only,163,875,0,2,0,0,0,47
2767,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0.8,10,50,50,1,-1,0.001,5,40,8,Set Manual,50,high,20,Set Manual,50,200,none,1.2,15,15,1.2,3,Olfaction Only,167,780,0,1,0,0,0,47
2765,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0.8,10,50,50,1,-1,0.001,5,40,8,Set Manual,50,high,20,Set Manual,50,200,none,1.2,15,15,1.2,3,Olfaction Only,165,802,0,3,0,0,0,47
2761,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0.8,10,50,50,1,-1,0.001,5,40,8,Set Manual,50,high,20,Set Manual,50,200,none,1.2,15,15,1.2,3,Olfaction Only,161,5999,1,1,2,1,0,47
2771,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0.8,10,50,50,1,-1,0.001,5,40,8,Set Manual,50,high,20,Set Manual,50,200,none,1.2,15,15,1.2,3,Olfaction Only,171,827,0,1,0,0,0,47
2769,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0.8,10,50,50,1,-1,0.001,5,40,8,Set Manual,50,high,20,Set Manual,50,200,none,1.2,15,15,1.2,3,Olfaction Only,169,780,0,1,0,0,0,47
2768,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0.8,10,50,50,1,-1,0.001,5,40,8,Set Manual,50,high,20,Set Manual,50,200,none,1.2,15,15,1.2,3,Olfaction Only,168,892,2,3,2,2,0,47
2762,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0.8,10,50,50,1,-1,0.001,5,40,8,Set Manual,50,high,20,Set Manual,50,200,none,1.2,15,15,1.2,3,Olfaction Only,162,677,1,1,1,1,0,47
2766,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0.8,10,50,50,1,-1,0.001,5,40,8,Set Manual,50,high,20,Set Manual,50,200,none,1.2,15,15,1.2,3,Olfaction Only,166,767,1,3,1,1,0,47
2773,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0.8,10,50,50,1,-1,0.001,5,40,8,Set Manual,50,high,20,Set Manual,50,200,none,1.2,15,15,1.2,3,Olfaction Only,173,354,0,0,0,0,0,47
2776,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0.8,10,50,50,1,-1,0.001,5,40,8,Set Manual,50,high,20,Set Manual,50,200,none,1.2,15,15,1.2,3,Olfaction Only,176,801,0,1,0,0,0,47
2775,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0.8,10,50,50,1,-1,0.001,5,40,8,Set Manual,50,high,20,Set Manual,50,200,none,1.2,15,15,1.2,3,Olfaction Only,175,844,0,3,0,0,0,47
2774,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0.8,10,50,50,1,-1,0.001,5,40,8,Set Manual,50,high,20,Set Manual,50,200,none,1.2,15,15,1.2,3,Olfaction Only,174,649,1,1,1,1,0,47
2779,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0.8,10,50,50,1,-1,0.001,5,40,8,Set Manual,50,high,20,Set Manual,50,200,none,1.2,15,15,1.2,3,Olfaction Only,179,763,1,2,1,1,0,47
2788,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0.8,10,50,50,1,-1,0.001,5,40,8,Set Manual,50,high,20,Set Manual,50,200,none,1.2,15,15,1.2,3,Olfaction Only,188,801,2,3,2,2,0,47
2777,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0.8,10,50,50,1,-1,0.001,5,40,8,Set Manual,50,high,20,Set Manual,50,200,none,1.2,15,15,1.2,3,Olfaction Only,177,935,0,2,0,0,0,47
2782,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0.8,10,50,50,1,-1,0.001,5,40,8,Set Manual,50,high,20,Set Manual,50,200,none,1.2,15,15,1.2,3,Olfaction Only,182,721,2,3,2,2,0,47
2783,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0.8,10,50,50,1,-1,0.001,5,40,8,Set Manual,50,high,20,Set Manual,50,200,none,1.2,15,15,1.2,3,Olfaction Only,183,860,1,3,1,1,0,47
2772,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0.8,10,50,50,1,-1,0.001,5,40,8,Set Manual,50,high,20,Set Manual,50,200,none,1.2,15,15,1.2,3,Olfaction Only,172,900,1,3,1,1,0,47
2781,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0.8,10,50,50,1,-1,0.001,5,40,8,Set Manual,50,high,20,Set Manual,50,200,none,1.2,15,15,1.2,3,Olfaction Only,181,365,0,0,0,0,0,47
2778,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0.8,10,50,50,1,-1,0.001,5,40,8,Set Manual,50,high,20,Set Manual,50,200,none,1.2,15,15,1.2,3,Olfaction Only,178,668,1,1,1,1,0,47
2780,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0.8,10,50,50,1,-1,0.001,5,40,8,Set Manual,50,high,20,Set Manual,50,200,none,1.2,15,15,1.2,3,Olfaction Only,180,750,0,2,0,0,0,47
2784,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0.8,10,50,50,1,-1,0.001,5,40,8,Set Manual,50,high,20,Set Manual,50,200,none,1.2,15,15,1.2,3,Olfaction Only,184,691,1,1,1,1,0,47
2787,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0.8,10,50,50,1,-1,0.001,5,40,8,Set Manual,50,high,20,Set Manual,50,200,none,1.2,15,15,1.2,3,Olfaction Only,187,357,0,0,0,0,0,47
2786,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0.8,10,50,50,1,-1,0.001,5,40,8,Set Manual,50,high,20,Set Manual,50,200,none,1.2,15,15,1.2,3,Olfaction Only,186,780,1,2,1,1,0,47
2790,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0.8,10,50,50,1,-1,0.001,5,40,8,Set Manual,50,high,20,Set Manual,50,200,none,1.2,15,15,1.2,3,Olfaction Only,190,796,0,3,0,0,0,47
2801,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0.8,10,50,50,1,-1,0.001,5,40,8,Set Manual,50,high,20,Set Manual,50,200,none,1.2,15,15,1.2,3,Flock Foraging,1,768,0,1,0,0,0,47
2794,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0.8,10,50,50,1,-1,0.001,5,40,8,Set Manual,50,high,20,Set Manual,50,200,none,1.2,15,15,1.2,3,Olfaction Only,194,841,0,2,0,0,0,47
2793,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0.8,10,50,50,1,-1,0.001,5,40,8,Set Manual,50,high,20,Set Manual,50,200,none,1.2,15,15,1.2,3,Olfaction Only,193,668,1,1,1,1,0,47
2792,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0.8,10,50,50,1,-1,0.001,5,40,8,Set Manual,50,high,20,Set Manual,50,200,none,1.2,15,15,1.2,3,Olfaction Only,192,794,0,1,0,0,0,47
2795,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0.8,10,50,50,1,-1,0.001,5,40,8,Set Manual,50,high,20,Set Manual,50,200,none,1.2,15,15,1.2,3,Olfaction Only,195,657,1,1,1,1,0,47
2803,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0.8,10,50,50,1,-1,0.001,5,40,8,Set Manual,50,high,20,Set Manual,50,200,none,1.2,15,15,1.2,3,Flock Foraging,3,693,1,3,1,1,0,47
2802,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0.8,10,50,50,1,-1,0.001,5,40,8,Set Manual,50,high,20,Set Manual,50,200,none,1.2,15,15,1.2,3,Flock Foraging,2,681,1,2,1,1,0,47
2809,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0.8,10,50,50,1,-1,0.001,5,40,8,Set Manual,50,high,20,Set Manual,50,200,none,1.2,15,15,1.2,3,Flock Foraging,9,687,1,3,1,1,0,47
2785,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0.8,10,50,50,1,-1,0.001,5,40,8,Set Manual,50,high,20,Set Manual,50,200,none,1.2,15,15,1.2,3,Olfaction Only,185,839,1,3,1,1,0,47
2805,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0.8,10,50,50,1,-1,0.001,5,40,8,Set Manual,50,high,20,Set Manual,50,200,none,1.2,15,15,1.2,3,Flock Foraging,5,707,1,3,1,1,0,47
2798,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0.8,10,50,50,1,-1,0.001,5,40,8,Set Manual,50,high,20,Set Manual,50,200,none,1.2,15,15,1.2,3,Olfaction Only,198,837,0,2,0,0,0,47
2789,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0.8,10,50,50,1,-1,0.001,5,40,8,Set Manual,50,high,20,Set Manual,50,200,none,1.2,15,15,1.2,3,Olfaction Only,189,825,1,3,1,1,0,47
2806,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0.8,10,50,50,1,-1,0.001,5,40,8,Set Manual,50,high,20,Set Manual,50,200,none,1.2,15,15,1.2,3,Flock Foraging,6,785,2,2,2,1,1,47
2804,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0.8,10,50,50,1,-1,0.001,5,40,8,Set Manual,50,high,20,Set Manual,50,200,none,1.2,15,15,1.2,3,Flock Foraging,4,853,2,2,2,1,1,47
2791,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0.8,10,50,50,1,-1,0.001,5,40,8,Set Manual,50,high,20,Set Manual,50,200,none,1.2,15,15,1.2,3,Olfaction Only,191,757,1,2,1,1,0,47
2807,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0.8,10,50,50,1,-1,0.001,5,40,8,Set Manual,50,high,20,Set Manual,50,200,none,1.2,15,15,1.2,3,Flock Foraging,7,636,3,2,3,2,1,47
2797,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0.8,10,50,50,1,-1,0.001,5,40,8,Set Manual,50,high,20,Set Manual,50,200,none,1.2,15,15,1.2,3,Olfaction Only,197,402,0,0,0,0,0,47
2808,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0.8,10,50,50,1,-1,0.001,5,40,8,Set Manual,50,high,20,Set Manual,50,200,none,1.2,15,15,1.2,3,Flock Foraging,8,688,1,2,1,1,0,47
2812,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0.8,10,50,50,1,-1,0.001,5,40,8,Set Manual,50,high,20,Set Manual,50,200,none,1.2,15,15,1.2,3,Flock Foraging,12,753,1,3,1,1,0,47
2810,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0.8,10,50,50,1,-1,0.001,5,40,8,Set Manual,50,high,20,Set Manual,50,200,none,1.2,15,15,1.2,3,Flock Foraging,10,803,0,2,0,0,0,47
2800,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0.8,10,50,50,1,-1,0.001,5,40,8,Set Manual,50,high,20,Set Manual,50,200,none,1.2,15,15,1.2,3,Olfaction Only,200,792,1,2,1,1,0,47
2814,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0.8,10,50,50,1,-1,0.001,5,40,8,Set Manual,50,high,20,Set Manual,50,200,none,1.2,15,15,1.2,3,Flock Foraging,14,5999,1,2,3,1,0,47
2815,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0.8,10,50,50,1,-1,0.001,5,40,8,Set Manual,50,high,20,Set Manual,50,200,none,1.2,15,15,1.2,3,Flock Foraging,15,884,1,3,1,1,0,47
2796,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0.8,10,50,50,1,-1,0.001,5,40,8,Set Manual,50,high,20,Set Manual,50,200,none,1.2,15,15,1.2,3,Olfaction Only,196,425,0,0,0,0,0,47
2816,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0.8,10,50,50,1,-1,0.001,5,40,8,Set Manual,50,high,20,Set Manual,50,200,none,1.2,15,15,1.2,3,Flock Foraging,16,617,1,1,1,1,0,47
2828,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0.8,10,50,50,1,-1,0.001,5,40,8,Set Manual,50,high,20,Set Manual,50,200,none,1.2,15,15,1.2,3,Flock Foraging,28,743,1,3,1,1,0,47
2813,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0.8,10,50,50,1,-1,0.001,5,40,8,Set Manual,50,high,20,Set Manual,50,200,none,1.2,15,15,1.2,3,Flock Foraging,13,853,0,3,0,0,0,47
2821,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0.8,10,50,50,1,-1,0.001,5,40,8,Set Manual,50,high,20,Set Manual,50,200,none,1.2,15,15,1.2,3,Flock Foraging,21,765,0,3,0,0,0,47
2823,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0.8,10,50,50,1,-1,0.001,5,40,8,Set Manual,50,high,20,Set Manual,50,200,none,1.2,15,15,1.2,3,Flock Foraging,23,720,1,3,1,1,0,47
2820,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0.8,10,50,50,1,-1,0.001,5,40,8,Set Manual,50,high,20,Set Manual,50,200,none,1.2,15,15,1.2,3,Flock Foraging,20,774,3,2,3,2,1,47
2818,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0.8,10,50,50,1,-1,0.001,5,40,8,Set Manual,50,high,20,Set Manual,50,200,none,1.2,15,15,1.2,3,Flock Foraging,18,382,0,0,0,0,0,47
2822,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0.8,10,50,50,1,-1,0.001,5,40,8,Set Manual,50,high,20,Set Manual,50,200,none,1.2,15,15,1.2,3,Flock Foraging,22,392,0,0,0,0,0,47
2824,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0.8,10,50,50,1,-1,0.001,5,40,8,Set Manual,50,high,20,Set Manual,50,200,none,1.2,15,15,1.2,3,Flock Foraging,24,731,0,3,0,0,0,47
2829,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0.8,10,50,50,1,-1,0.001,5,40,8,Set Manual,50,high,20,Set Manual,50,200,none,1.2,15,15,1.2,3,Flock Foraging,29,344,0,0,0,0,0,47
2819,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0.8,10,50,50,1,-1,0.001,5,40,8,Set Manual,50,high,20,Set Manual,50,200,none,1.2,15,15,1.2,3,Flock Foraging,19,336,0,0,0,0,0,47
2799,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0.8,10,50,50,1,-1,0.001,5,40,8,Set Manual,50,high,20,Set Manual,50,200,none,1.2,15,15,1.2,3,Olfaction Only,199,5999,0,0,4,0,0,47
2827,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0.8,10,50,50,1,-1,0.001,5,40,8,Set Manual,50,high,20,Set Manual,50,200,none,1.2,15,15,1.2,3,Flock Foraging,27,691,2,3,2,2,0,47
2826,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0.8,10,50,50,1,-1,0.001,5,40,8,Set Manual,50,high,20,Set Manual,50,200,none,1.2,15,15,1.2,3,Flock Foraging,26,5999,2,2,4,2,0,47
2817,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0.8,10,50,50,1,-1,0.001,5,40,8,Set Manual,50,high,20,Set Manual,50,200,none,1.2,15,15,1.2,3,Flock Foraging,17,769,2,3,2,2,0,47
2831,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0.8,10,50,50,1,-1,0.001,5,40,8,Set Manual,50,high,20,Set Manual,50,200,none,1.2,15,15,1.2,3,Flock Foraging,31,682,1,3,1,1,0,47
2833,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0.8,10,50,50,1,-1,0.001,5,40,8,Set Manual,50,high,20,Set Manual,50,200,none,1.2,15,15,1.2,3,Flock Foraging,33,383,0,0,0,0,0,47
2834,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0.8,10,50,50,1,-1,0.001,5,40,8,Set Manual,50,high,20,Set Manual,50,200,none,1.2,15,15,1.2,3,Flock Foraging,34,345,0,0,0,0,0,47
2837,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0.8,10,50,50,1,-1,0.001,5,40,8,Set Manual,50,high,20,Set Manual,50,200,none,1.2,15,15,1.2,3,Flock Foraging,37,777,1,3,1,1,0,47
2832,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0.8,10,50,50,1,-1,0.001,5,40,8,Set Manual,50,high,20,Set Manual,50,200,none,1.2,15,15,1.2,3,Flock Foraging,32,5999,0,0,3,0,0,47
2835,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0.8,10,50,50,1,-1,0.001,5,40,8,Set Manual,50,high,20,Set Manual,50,200,none,1.2,15,15,1.2,3,Flock Foraging,35,923,0,3,0,0,0,47
2825,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0.8,10,50,50,1,-1,0.001,5,40,8,Set Manual,50,high,20,Set Manual,50,200,none,1.2,15,15,1.2,3,Flock Foraging,25,689,0,1,0,0,0,47
2838,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0.8,10,50,50,1,-1,0.001,5,40,8,Set Manual,50,high,20,Set Manual,50,200,none,1.2,15,15,1.2,3,Flock Foraging,38,772,1,3,1,1,0,47
2846,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0.8,10,50,50,1,-1,0.001,5,40,8,Set Manual,50,high,20,Set Manual,50,200,none,1.2,15,15,1.2,3,Flock Foraging,46,345,0,0,0,0,0,47
2830,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0.8,10,50,50,1,-1,0.001,5,40,8,Set Manual,50,high,20,Set Manual,50,200,none,1.2,15,15,1.2,3,Flock Foraging,30,869,0,3,0,0,0,47
2811,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0.8,10,50,50,1,-1,0.001,5,40,8,Set Manual,50,high,20,Set Manual,50,200,none,1.2,15,15,1.2,3,Flock Foraging,11,5999,0,0,5,0,0,47
2844,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0.8,10,50,50,1,-1,0.001,5,40,8,Set Manual,50,high,20,Set Manual,50,200,none,1.2,15,15,1.2,3,Flock Foraging,44,690,2,3,2,2,0,47
2842,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0.8,10,50,50,1,-1,0.001,5,40,8,Set Manual,50,high,20,Set Manual,50,200,none,1.2,15,15,1.2,3,Flock Foraging,42,850,1,3,1,1,0,47
2843,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0.8,10,50,50,1,-1,0.001,5,40,8,Set Manual,50,high,20,Set Manual,50,200,none,1.2,15,15,1.2,3,Flock Foraging,43,352,0,0,0,0,0,47
2845,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0.8,10,50,50,1,-1,0.001,5,40,8,Set Manual,50,high,20,Set Manual,50,200,none,1.2,15,15,1.2,3,Flock Foraging,45,838,2,3,2,2,0,47
2836,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0.8,10,50,50,1,-1,0.001,5,40,8,Set Manual,50,high,20,Set Manual,50,200,none,1.2,15,15,1.2,3,Flock Foraging,36,5999,0,1,2,0,0,47
2840,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0.8,10,50,50,1,-1,0.001,5,40,8,Set Manual,50,high,20,Set Manual,50,200,none,1.2,15,15,1.2,3,Flock Foraging,40,786,2,3,2,1,1,47
2850,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0.8,10,50,50,1,-1,0.001,5,40,8,Set Manual,50,high,20,Set Manual,50,200,none,1.2,15,15,1.2,3,Flock Foraging,50,776,0,3,0,0,0,47
2839,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0.8,10,50,50,1,-1,0.001,5,40,8,Set Manual,50,high,20,Set Manual,50,200,none,1.2,15,15,1.2,3,Flock Foraging,39,747,1,3,1,1,0,47
2849,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0.8,10,50,50,1,-1,0.001,5,40,8,Set Manual,50,high,20,Set Manual,50,200,none,1.2,15,15,1.2,3,Flock Foraging,49,721,1,3,1,1,0,47
2852,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0.8,10,50,50,1,-1,0.001,5,40,8,Set Manual,50,high,20,Set Manual,50,200,none,1.2,15,15,1.2,3,Flock Foraging,52,351,0,0,0,0,0,47
2854,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0.8,10,50,50,1,-1,0.001,5,40,8,Set Manual,50,high,20,Set Manual,50,200,none,1.2,15,15,1.2,3,Flock Foraging,54,767,1,3,1,1,0,47
2855,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0.8,10,50,50,1,-1,0.001,5,40,8,Set Manual,50,high,20,Set Manual,50,200,none,1.2,15,15,1.2,3,Flock Foraging,55,755,1,3,1,1,0,47
2856,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0.8,10,50,50,1,-1,0.001,5,40,8,Set Manual,50,high,20,Set Manual,50,200,none,1.2,15,15,1.2,3,Flock Foraging,56,714,3,3,3,3,0,47
2847,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0.8,10,50,50,1,-1,0.001,5,40,8,Set Manual,50,high,20,Set Manual,50,200,none,1.2,15,15,1.2,3,Flock Foraging,47,5999,1,1,3,1,0,47
2841,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0.8,10,50,50,1,-1,0.001,5,40,8,Set Manual,50,high,20,Set Manual,50,200,none,1.2,15,15,1.2,3,Flock Foraging,41,891,0,3,0,0,0,47
2859,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0.8,10,50,50,1,-1,0.001,5,40,8,Set Manual,50,high,20,Set Manual,50,200,none,1.2,15,15,1.2,3,Flock Foraging,59,887,1,3,1,1,0,47
2858,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0.8,10,50,50,1,-1,0.001,5,40,8,Set Manual,50,high,20,Set Manual,50,200,none,1.2,15,15,1.2,3,Flock Foraging,58,859,0,2,0,0,0,47
2857,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0.8,10,50,50,1,-1,0.001,5,40,8,Set Manual,50,high,20,Set Manual,50,200,none,1.2,15,15,1.2,3,Flock Foraging,57,5999,0,2,2,0,0,47
2851,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0.8,10,50,50,1,-1,0.001,5,40,8,Set Manual,50,high,20,Set Manual,50,200,none,1.2,15,15,1.2,3,Flock Foraging,51,858,0,3,0,0,0,47
2853,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0.8,10,50,50,1,-1,0.001,5,40,8,Set Manual,50,high,20,Set Manual,50,200,none,1.2,15,15,1.2,3,Flock Foraging,53,857,0,2,0,0,0,47
2863,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0.8,10,50,50,1,-1,0.001,5,40,8,Set Manual,50,high,20,Set Manual,50,200,none,1.2,15,15,1.2,3,Flock Foraging,63,845,0,3,0,0,0,47
2862,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0.8,10,50,50,1,-1,0.001,5,40,8,Set Manual,50,high,20,Set Manual,50,200,none,1.2,15,15,1.2,3,Flock Foraging,62,800,0,2,0,0,0,47
2861,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0.8,10,50,50,1,-1,0.001,5,40,8,Set Manual,50,high,20,Set Manual,50,200,none,1.2,15,15,1.2,3,Flock Foraging,61,656,2,2,2,2,0,47
2864,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0.8,10,50,50,1,-1,0.001,5,40,8,Set Manual,50,high,20,Set Manual,50,200,none,1.2,15,15,1.2,3,Flock Foraging,64,651,1,1,1,1,0,47
2865,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0.8,10,50,50,1,-1,0.001,5,40,8,Set Manual,50,high,20,Set Manual,50,200,none,1.2,15,15,1.2,3,Flock Foraging,65,937,1,3,1,1,0,47
2871,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0.8,10,50,50,1,-1,0.001,5,40,8,Set Manual,50,high,20,Set Manual,50,200,none,1.2,15,15,1.2,3,Flock Foraging,71,880,0,2,0,0,0,47
2870,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0.8,10,50,50,1,-1,0.001,5,40,8,Set Manual,50,high,20,Set Manual,50,200,none,1.2,15,15,1.2,3,Flock Foraging,70,669,1,3,1,1,0,47
2874,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0.8,10,50,50,1,-1,0.001,5,40,8,Set Manual,50,high,20,Set Manual,50,200,none,1.2,15,15,1.2,3,Flock Foraging,74,925,1,3,1,1,0,47
2873,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0.8,10,50,50,1,-1,0.001,5,40,8,Set Manual,50,high,20,Set Manual,50,200,none,1.2,15,15,1.2,3,Flock Foraging,73,825,2,3,2,1,1,47
